submission_id,question,response1,sentence_left,startDate,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,correct2,pic_spec,understand,text,condition,target,age,response,comments,ref_spec,picture1,response3,education,target_size,languages,sex,RT,correct3,context,trial_number,startTime,attempts,question3,fairprice,question2,response2,adj_cond,trial_name,utterance
844,NA,pug,NA,Fri Nov 22 2019 12:58:06 GMT-0600 (Central Standard Time),NA,24,warmup/great-dane.jpg,pug,This is a,no,2,dogs,linda,great dane,NA,yes,Please label the pictures below.,NA,NA,47,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,english,female,NA,dogs,NA,3,1574449086543,1,This is a,1,These are both,great dane,NA,warmup2,NA
844,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 12:58:06 GMT-0600 (Central Standard Time),ref-utility/great-danes-5-6.png,24,NA,NA,NA,no,2,dogs2,linda,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/great-dane.png,47,dogs,NA,1,NA,NA,graduated_college,big,english,female,NA,NA,You and your friend see the following:,1,1574449086543,NA,NA,1,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big great dane.</b>
844,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 12:58:06 GMT-0600 (Central Standard Time),ref-utility/hummingbirds-5-6.png,24,NA,NA,NA,no,2,birds,linda,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/hummingbird.png,47,hummingbirds,NA,1,NA,NA,graduated_college,small,english,female,NA,NA,You and your friend see the following:,2,1574449086543,NA,NA,1,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small hummingbird.</b>
844,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 12:58:06 GMT-0600 (Central Standard Time),ref-utility/bonsais-5-6.png,24,NA,NA,NA,no,2,trees,linda,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/bonsai.png,47,bonsai,NA,1,NA,NA,graduated_college,small,english,female,NA,NA,You and your friend see the following:,3,1574449086543,NA,NA,1,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small bonsai.</b>
843,NA,weed,NA,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,none,0,flowers,Margaret,sunflower,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/dandelion.jpg,flowers,some_college,NA,english,NA,NA,flowers,NA,1,1574448908304,1,This is a,1.5,These are both,sunflower,NA,warmup1,NA
843,NA,dandelion,NA,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,none,0,flowers,Margaret,sunflower,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/dandelion.jpg,flowers,some_college,NA,english,NA,NA,flowers,NA,1,1574448908304,2,This is a,1.5,These are both,sunflower,NA,warmup1,NA
843,NA,humming bird,NA,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),NA,24,warmup/eagle.jpg,hummingbird,This is a,none,0,birds,Margaret,eagle,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/colibri.jpg,birds,some_college,NA,english,NA,NA,birds,NA,2,1574448908304,1,This is an,1.5,These are both,eagel,NA,warmup1,NA
843,NA,hummingbird,NA,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),NA,24,warmup/eagle.jpg,hummingbird,This is a,none,0,birds,Margaret,eagle,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/colibri.jpg,birds,some_college,NA,english,NA,NA,birds,NA,2,1574448908304,2,This is an,1.5,These are both,eagel,NA,warmup1,NA
843,NA,hummingbird,NA,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),NA,24,warmup/eagle.jpg,hummingbird,This is a,none,0,birds,Margaret,eagle,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/colibri.jpg,birds,some_college,NA,english,NA,NA,birds,NA,2,1574448908304,3,This is an,1.5,These are both,eagel,NA,warmup1,NA
843,NA,hummingbird,NA,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),NA,24,warmup/eagle.jpg,hummingbird,This is a,none,0,birds,Margaret,eagle,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/colibri.jpg,birds,some_college,NA,english,NA,NA,birds,NA,2,1574448908304,4,This is an,1.5,These are both,eagel,NA,warmup1,NA
843,NA,hummingbird,NA,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),NA,24,warmup/eagle.jpg,hummingbird,This is a,none,0,birds,Margaret,eagle,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/colibri.jpg,birds,some_college,NA,english,NA,NA,birds,NA,2,1574448908304,5,This is an,1.5,These are both,eagle,NA,warmup1,NA
843,NA,cihaua,NA,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,none,0,dogs,Margaret,doberman,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/chihuahua.jpg,dogs,some_college,NA,english,NA,NA,dogs,NA,3,1574448908304,1,This is a,1.5,These are both,dobermind,NA,warmup1,NA
843,NA,chihuahua,NA,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,none,0,dogs,Margaret,doberman,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/chihuahua.jpg,dogs,some_college,NA,english,NA,NA,dogs,NA,3,1574448908304,2,This is a,1.5,These are both,doberman,NA,warmup1,NA
843,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),ref-utility/hummingbirds-5-6.png,24,NA,NA,NA,none,0,birds,Margaret,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/hummingbird.png,NA,birds,NA,1,NA,NA,some_college,small,english,NA,NA,NA,You and your friend see the following:,1,1574448908304,NA,NA,1.5,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small hummingbird.</b>
843,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),ref-utility/dandelions-5-6.png,24,NA,NA,NA,none,0,flowers,Margaret,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/dandelion.png,NA,flowers,NA,1,NA,NA,some_college,small,english,NA,NA,NA,You and your friend see the following:,2,1574448908304,NA,NA,1.5,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small dandelion.</b>
843,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),ref-utility/doberman-5-6.png,24,NA,NA,NA,none,0,dogs1,Margaret,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/doberman.png,NA,doberman,NA,1,NA,NA,some_college,big,english,NA,NA,NA,You and your friend see the following:,3,1574448908304,NA,NA,1.5,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big doberman.</b>
843,NA,sacoia,NA,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,none,0,trees,Margaret,bonsai,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/sequoia.png,trees,some_college,NA,english,NA,NA,trees,NA,1,1574448908304,1,This is a,1.5,These are both,bonzi,NA,warmup2,NA
843,NA,sequoia,NA,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,none,0,trees,Margaret,bonsai,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/sequoia.png,trees,some_college,NA,english,NA,NA,trees,NA,1,1574448908304,2,This is a,1.5,These are both,bonzi,NA,warmup2,NA
843,NA,sequoia,NA,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,none,0,trees,Margaret,bonsai,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/sequoia.png,trees,some_college,NA,english,NA,NA,trees,NA,1,1574448908304,3,This is a,1.5,These are both,bonzi,NA,warmup2,NA
843,NA,sequoia,NA,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,none,0,trees,Margaret,bonsai,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/sequoia.png,trees,some_college,NA,english,NA,NA,trees,NA,1,1574448908304,4,This is a,1.5,These are both,bonsai,NA,warmup2,NA
843,NA,swordfish,NA,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),NA,24,warmup/goldfish_warmup.png,swordfish,This is a,none,0,fish,Margaret,goldfish,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/swordfish.jpg,fish,some_college,NA,english,NA,NA,fish,NA,2,1574448908304,1,This is a,1.5,These are both,goldfish,NA,warmup2,NA
843,NA,pug,NA,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),NA,24,warmup/great-dane.jpg,pug,This is a,none,0,dogs,Margaret,great dane,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/pug.jpg,dogs,some_college,NA,english,NA,NA,dogs,NA,3,1574448908304,1,This is a,1.5,These are both,great dain,NA,warmup2,NA
843,NA,pug,NA,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),NA,24,warmup/great-dane.jpg,pug,This is a,none,0,dogs,Margaret,great dane,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/pug.jpg,dogs,some_college,NA,english,NA,NA,dogs,NA,3,1574448908304,2,This is a,1.5,These are both,great dane,NA,warmup2,NA
843,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),ref-utility/redwoods-5-6.png,24,NA,NA,NA,none,0,trees,Margaret,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/redwood.png,NA,redwood,NA,1,NA,NA,some_college,big,english,NA,NA,NA,You and your friend see the following:,1,1574448908304,NA,NA,1.5,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big redwood.</b>
843,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),ref-utility/great-danes-5-6.png,24,NA,NA,NA,none,0,dogs2,Margaret,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/great-dane.png,NA,great dane,NA,1,NA,NA,some_college,big,english,NA,NA,NA,You and your friend see the following:,2,1574448908304,NA,NA,1.5,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big great dane.</b>
843,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:55:08 GMT-0500 (Eastern Standard Time),ref-utility/goldfish-5-6.png,24,NA,NA,NA,none,0,fish,Margaret,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/goldfish.png,NA,goldfish,NA,1,NA,NA,some_college,small,english,NA,NA,NA,You and your friend see the following:,3,1574448908304,NA,NA,1.5,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small goldfish.</b>
842,NA,hummingbird,NA,Fri Nov 22 2019 12:48:10 GMT-0600 (Central Standard Time),NA,24,warmup/eagle.jpg,hummingbird,This is a,no issues,2,birds,linda,eagle,NA,yes,Please label the pictures below.,NA,NA,62,NA,NA,NA,warmup/colibri.jpg,birds,graduated_college,NA,English,male,NA,birds,NA,1,1574448490458,1,This is an,1,These are both,eagle,NA,warmup1,NA
842,NA,bulldog,NA,Fri Nov 22 2019 12:48:10 GMT-0600 (Central Standard Time),NA,24,warmup/great-dane.jpg,pug,This is a,no issues,2,dogs,linda,great dane,NA,yes,Please label the pictures below.,NA,NA,62,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,English,male,NA,dogs,NA,2,1574448490458,1,This is a,1,These are both,doberman,NA,warmup1,NA
842,NA,pug,NA,Fri Nov 22 2019 12:48:10 GMT-0600 (Central Standard Time),NA,24,warmup/great-dane.jpg,pug,This is a,no issues,2,dogs,linda,great dane,NA,yes,Please label the pictures below.,NA,NA,62,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,English,male,NA,dogs,NA,2,1574448490458,2,This is a,1,These are both,great dane,NA,warmup1,NA
842,NA,daisy,NA,Fri Nov 22 2019 12:48:10 GMT-0600 (Central Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,no issues,2,flowers,linda,sunflower,NA,yes,Please label the pictures below.,NA,NA,62,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,English,male,NA,flowers,NA,3,1574448490458,1,This is a,1,These are both,sunflower,NA,warmup1,NA
842,NA,dandelion,NA,Fri Nov 22 2019 12:48:10 GMT-0600 (Central Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,no issues,2,flowers,linda,sunflower,NA,yes,Please label the pictures below.,NA,NA,62,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,English,male,NA,flowers,NA,3,1574448490458,2,This is a,1,These are both,sunflower,NA,warmup1,NA
842,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 12:48:10 GMT-0600 (Central Standard Time),ref-utility/great-danes-5-6.png,24,NA,NA,NA,no issues,2,dogs2,linda,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/great-dane.png,62,great danes,NA,1,NA,NA,graduated_college,big,English,male,NA,NA,You and your friend see the following:,1,1574448490458,NA,NA,1,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big great dane.</b>
842,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 12:48:10 GMT-0600 (Central Standard Time),ref-utility/sunflowers-5-6.png,24,NA,NA,NA,no issues,2,flowers,linda,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/sunflower.png,62,sunflowers,NA,1,NA,NA,graduated_college,big,English,male,NA,NA,You and your friend see the following:,2,1574448490458,NA,NA,1,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big sunflower.</b>
842,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 12:48:10 GMT-0600 (Central Standard Time),ref-utility/eagles-5-6.png,24,NA,NA,NA,no issues,2,birds,linda,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/eagle.png,62,eagles,NA,1,NA,NA,graduated_college,big,English,male,NA,NA,You and your friend see the following:,3,1574448490458,NA,NA,1,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big eagle.</b>
842,NA,chiwauwau,NA,Fri Nov 22 2019 12:48:10 GMT-0600 (Central Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,no issues,2,dogs,linda,doberman,NA,yes,Please label the pictures below.,NA,NA,62,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,English,male,NA,dogs,NA,1,1574448490458,1,This is a,1,These are both,doberman,NA,warmup2,NA
842,NA,chihauhau,NA,Fri Nov 22 2019 12:48:10 GMT-0600 (Central Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,no issues,2,dogs,linda,doberman,NA,yes,Please label the pictures below.,NA,NA,62,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,English,male,NA,dogs,NA,1,1574448490458,2,This is a,1,These are both,doberman,NA,warmup2,NA
842,NA,chihauhau,NA,Fri Nov 22 2019 12:48:10 GMT-0600 (Central Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,no issues,2,dogs,linda,doberman,NA,yes,Please label the pictures below.,NA,NA,62,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,English,male,NA,dogs,NA,1,1574448490458,3,This is a,1,These are both,doberman,NA,warmup2,NA
842,NA,chihauhau,NA,Fri Nov 22 2019 12:48:10 GMT-0600 (Central Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,no issues,2,dogs,linda,doberman,NA,yes,Please label the pictures below.,NA,NA,62,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,English,male,NA,dogs,NA,1,1574448490458,4,This is a,1,These are both,doberman,NA,warmup2,NA
842,NA,chihuahua,NA,Fri Nov 22 2019 12:48:10 GMT-0600 (Central Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,no issues,2,dogs,linda,doberman,NA,yes,Please label the pictures below.,NA,NA,62,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,English,male,NA,dogs,NA,1,1574448490458,5,This is a,1,These are both,doberman,NA,warmup2,NA
842,NA,swordfish,NA,Fri Nov 22 2019 12:48:10 GMT-0600 (Central Standard Time),NA,24,warmup/goldfish_warmup.png,swordfish,This is a,no issues,2,fish,linda,goldfish,NA,yes,Please label the pictures below.,NA,NA,62,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,English,male,NA,fish,NA,2,1574448490458,1,This is a,1,These are both,goldfish,NA,warmup2,NA
842,NA,redwood,NA,Fri Nov 22 2019 12:48:10 GMT-0600 (Central Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,no issues,2,trees,linda,bonsai,NA,yes,Please label the pictures below.,NA,NA,62,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,English,male,NA,trees,NA,3,1574448490458,1,This is a,1,These are both,bonsai,NA,warmup2,NA
842,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 12:48:10 GMT-0600 (Central Standard Time),ref-utility/chihuahuas-5-6.png,24,NA,NA,NA,no issues,2,dogs1,linda,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/chihuahua.png,62,chihuahuas,NA,1,NA,NA,graduated_college,small,English,male,NA,NA,You and your friend see the following:,1,1574448490458,NA,NA,1,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small chihuahua.</b>
842,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 12:48:10 GMT-0600 (Central Standard Time),ref-utility/bonsais-5-6.png,24,NA,NA,NA,no issues,2,trees,linda,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/bonsai.png,62,bonsais,NA,1,NA,NA,graduated_college,small,English,male,NA,NA,You and your friend see the following:,2,1574448490458,NA,NA,1,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small bonsai.</b>
842,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 12:48:10 GMT-0600 (Central Standard Time),ref-utility/goldfish-5-6.png,24,NA,NA,NA,no issues,2,fish,linda,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/goldfish.png,62,goldfish,NA,1,NA,NA,graduated_college,small,English,male,NA,NA,You and your friend see the following:,3,1574448490458,NA,NA,1,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small goldfish.</b>
841,NA,Chihuahua,NA,Fri Nov 22 2019 13:47:44 GMT-0500 (Eastern Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,none whatsoever,1,dogs,mary,doberman,NA,yes,Please label the pictures below.,NA,NA,31,NA,It was an enlightening experiment,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,English,male,NA,dogs,NA,1,1574448464674,1,This is a,1,These are both,weimaraner,NA,warmup1,NA
841,NA,Chihuahua,NA,Fri Nov 22 2019 13:47:44 GMT-0500 (Eastern Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,none whatsoever,1,dogs,mary,doberman,NA,yes,Please label the pictures below.,NA,NA,31,NA,It was an enlightening experiment,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,English,male,NA,dogs,NA,1,1574448464674,2,This is a,1,These are both,doberman,NA,warmup1,NA
841,NA,bulldog,NA,Fri Nov 22 2019 13:47:44 GMT-0500 (Eastern Standard Time),NA,24,warmup/great-dane.jpg,pug,This is a,none whatsoever,1,dogs,mary,great dane,NA,yes,Please label the pictures below.,NA,NA,31,NA,It was an enlightening experiment,NA,warmup/pug.jpg,dogs,graduated_college,NA,English,male,NA,dogs,NA,2,1574448464674,1,This is a,1,These are both,dobermann,NA,warmup1,NA
841,NA,pug,NA,Fri Nov 22 2019 13:47:44 GMT-0500 (Eastern Standard Time),NA,24,warmup/great-dane.jpg,pug,This is a,none whatsoever,1,dogs,mary,great dane,NA,yes,Please label the pictures below.,NA,NA,31,NA,It was an enlightening experiment,NA,warmup/pug.jpg,dogs,graduated_college,NA,English,male,NA,dogs,NA,2,1574448464674,2,This is a,1,These are both,great dane,NA,warmup1,NA
841,NA,dandelion,NA,Fri Nov 22 2019 13:47:44 GMT-0500 (Eastern Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,none whatsoever,1,flowers,mary,sunflower,NA,yes,Please label the pictures below.,NA,NA,31,NA,It was an enlightening experiment,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,English,male,NA,flowers,NA,3,1574448464674,1,This is a,1,These are both,sunflower,NA,warmup1,NA
841,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:47:44 GMT-0500 (Eastern Standard Time),ref-utility/great-danes-5-6.png,24,NA,NA,NA,none whatsoever,1,dogs2,mary,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/great-dane.png,31,dog,It was an enlightening experiment,1,NA,NA,graduated_college,big,English,male,NA,NA,You and your friend see the following:,1,1574448464674,NA,NA,1,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big great dane.</b>
841,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:47:44 GMT-0500 (Eastern Standard Time),ref-utility/dandelions-5-6.png,24,NA,NA,NA,none whatsoever,1,flowers,mary,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/dandelion.png,31,flower,It was an enlightening experiment,1,NA,NA,graduated_college,small,English,male,NA,NA,You and your friend see the following:,2,1574448464674,NA,NA,1,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small dandelion.</b>
841,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:47:44 GMT-0500 (Eastern Standard Time),ref-utility/doberman-5-6.png,24,NA,NA,NA,none whatsoever,1,dogs1,mary,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/doberman.png,31,doberman,It was an enlightening experiment,1,NA,NA,graduated_college,big,English,male,NA,NA,You and your friend see the following:,3,1574448464674,NA,NA,1,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big doberman.</b>
841,NA,marlin,NA,Fri Nov 22 2019 13:47:44 GMT-0500 (Eastern Standard Time),NA,24,warmup/goldfish_warmup.png,swordfish,This is a,none whatsoever,1,fish,mary,goldfish,NA,yes,Please label the pictures below.,NA,NA,31,NA,It was an enlightening experiment,NA,warmup/swordfish.jpg,fishes,graduated_college,NA,English,male,NA,fish,NA,1,1574448464674,1,This is a,1,These are both,tilapia,NA,warmup2,NA
841,NA,swordfish,NA,Fri Nov 22 2019 13:47:44 GMT-0500 (Eastern Standard Time),NA,24,warmup/goldfish_warmup.png,swordfish,This is a,none whatsoever,1,fish,mary,goldfish,NA,yes,Please label the pictures below.,NA,NA,31,NA,It was an enlightening experiment,NA,warmup/swordfish.jpg,fish,graduated_college,NA,English,male,NA,fish,NA,1,1574448464674,2,This is a,1,These are both,goldfish,NA,warmup2,NA
841,NA,hummingbird,NA,Fri Nov 22 2019 13:47:44 GMT-0500 (Eastern Standard Time),NA,24,warmup/eagle.jpg,hummingbird,This is a,none whatsoever,1,birds,mary,eagle,NA,yes,Please label the pictures below.,NA,NA,31,NA,It was an enlightening experiment,NA,warmup/colibri.jpg,bird,graduated_college,NA,English,male,NA,birds,NA,2,1574448464674,1,This is an,1,These are both,eagle,NA,warmup2,NA
841,NA,hummingbird,NA,Fri Nov 22 2019 13:47:44 GMT-0500 (Eastern Standard Time),NA,24,warmup/eagle.jpg,hummingbird,This is a,none whatsoever,1,birds,mary,eagle,NA,yes,Please label the pictures below.,NA,NA,31,NA,It was an enlightening experiment,NA,warmup/colibri.jpg,bird,graduated_college,NA,English,male,NA,birds,NA,2,1574448464674,2,This is an,1,These are both,eagle,NA,warmup2,NA
841,NA,hummingbird,NA,Fri Nov 22 2019 13:47:44 GMT-0500 (Eastern Standard Time),NA,24,warmup/eagle.jpg,hummingbird,This is a,none whatsoever,1,birds,mary,eagle,NA,yes,Please label the pictures below.,NA,NA,31,NA,It was an enlightening experiment,NA,warmup/colibri.jpg,birds,graduated_college,NA,English,male,NA,birds,NA,2,1574448464674,3,This is an,1,These are both,eagle,NA,warmup2,NA
841,NA,tree,NA,Fri Nov 22 2019 13:47:44 GMT-0500 (Eastern Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,none whatsoever,1,trees,mary,bonsai,NA,yes,Please label the pictures below.,NA,NA,31,NA,It was an enlightening experiment,NA,warmup/sequoia.png,trees,graduated_college,NA,English,male,NA,trees,NA,3,1574448464674,1,This is a,1,These are both,tree,NA,warmup2,NA
841,NA,redwood,NA,Fri Nov 22 2019 13:47:44 GMT-0500 (Eastern Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,none whatsoever,1,trees,mary,bonsai,NA,yes,Please label the pictures below.,NA,NA,31,NA,It was an enlightening experiment,NA,warmup/sequoia.png,trees,graduated_college,NA,English,male,NA,trees,NA,3,1574448464674,2,This is a,1,These are both,bonsai,NA,warmup2,NA
841,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:47:44 GMT-0500 (Eastern Standard Time),ref-utility/swordfish-5-6.png,24,NA,NA,NA,none whatsoever,1,fish,mary,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/swordfish.png,31,fishes,It was an enlightening experiment,1,NA,NA,graduated_college,big,English,male,NA,NA,You and your friend see the following:,1,1574448464674,NA,NA,1,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big swordfish.</b>
841,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:47:44 GMT-0500 (Eastern Standard Time),ref-utility/hummingbirds-5-6.png,24,NA,NA,NA,none whatsoever,1,birds,mary,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/hummingbird.png,31,Birds,It was an enlightening experiment,1,NA,NA,graduated_college,small,English,male,NA,NA,You and your friend see the following:,2,1574448464674,NA,NA,1,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small hummingbird.</b>
841,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:47:44 GMT-0500 (Eastern Standard Time),ref-utility/bonsais-5-6.png,24,NA,NA,NA,none whatsoever,1,trees,mary,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/bonsai.png,31,Trees,It was an enlightening experiment,1,NA,NA,graduated_college,small,English,male,NA,NA,You and your friend see the following:,3,1574448464674,NA,NA,1,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small bonsai.</b>
